	ID	GG_F_16S_Unassigned;__	GG_F_16S_k__Archaea;p__Euryarchaeota	GG_F_16S_k__Bacteria;__	GG_F_16S_k__Bacteria;p__	GG_F_16S_k__Bacteria;p__Actinobacteria	GG_F_16S_k__Bacteria;p__Bacteroidetes	GG_F_16S_k__Bacteria;p__Cyanobacteria	GG_F_16S_k__Bacteria;p__Elusimicrobia	GG_F_16S_k__Bacteria;p__Firmicutes	GG_F_16S_k__Bacteria;p__Fusobacteria	GG_F_16S_k__Bacteria;p__Lentisphaerae	GG_F_16S_k__Bacteria;p__Proteobacteria	GG_F_16S_k__Bacteria;p__Spirochaetes	GG_F_16S_k__Bacteria;p__Synergistetes	GG_F_16S_k__Bacteria;p__TM7	GG_F_16S_k__Bacteria;p__Tenericutes	GG_F_16S_k__Bacteria;p__Verrucomicrobia	GG_F_16S_Unassigned;__;__;__;__	GG_F_16S_k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	GG_F_16S_k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae]	GG_F_16S_k__Bacteria;__;__;__;__	GG_F_16S_k__Bacteria;p__;c__;o__;f__	GG_F_16S_k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	GG_F_16S_k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	GG_F_16S_k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	GG_F_16S_k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	GG_F_16S_k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae	GG_F_16S_k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	GG_F_16S_k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;__	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae]	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae]	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	GG_F_16S_k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	GG_F_16S_k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__	GG_F_16S_k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__	GG_F_16S_k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae	GG_F_16S_k__Bacteria;p__Firmicutes;__;__;__	GG_F_16S_k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	GG_F_16S_k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	GG_F_16S_k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	GG_F_16S_k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;__	GG_F_16S_k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae
20	ID-GB-330906	0.5946770030481082	0.010200646717130599	0.01031631890561196	0.005736987879869607	0.013030456938974495	0.007671643045813505	0.010129896137193405	0.0007562866831230461	0.0038428939795550478	0.0045621808858013705	0.0039318854125949005	0.0014742587422949562	0.007389889445381912	0.0013213253433160003	0.010359106909643536	0.012398369321039892	0.0022304224295427643	0.01276415543849797	0.009686561165696038	0.0005892778351623946	0.005482241867748071	0.0017472896375696379	0.010212954266332999	0.0015401266016757413	0.007798381639200737	0.003978265523854202	0.01370688648695562	0.009103845647374513	0.004417135340459462	0.012648512968213685	0.010833718113732151	0.002378452217034997	0.007331963089928132	0.009186665523715665	0.0057399655107177976	0.007222902640718207	0.0036371991670002416	0.0038881210574473186	0.0003920362317444056	0.01381168505845393	0.005488085974075362	0.00962844327847104	0.007873890483904945	0.0066573160630412475	0.004825017076002489	0.0036212464481897547	0.012634447044298731	0.00398686062727662	0.00110331364430265	0.0017349393929363176
21	ID-GA-393871	0.14100264497837522	0.011467191353210605	0.006403698471608924	0.0044237798005137925	0.00599766249384827	0.005242138839487409	0.0031050250097731935	0.0025875462166875963	0.000641236004754267	0.009994464774215511	0.008648387551553113	0.012718864704670992	0.0014490565139782569	0.0004315898441396004	0.011999868546530656	0.009411794188797246	0.009288944082760077	0.0036822292961908062	0.003240353217542902	0.011116297955379164	0.012559908214751237	0.005734390358861909	0.0062878627536309545	0.006731339171490537	0.0028673963954813824	0.010751954553444987	0.009755165566550303	0.01296001658680448	0.006726363893760177	0.004960807005854698	0.004173470051117935	0.013318174553946741	0.003724451438831208	0.00883430230047957	0.0059767030088251835	0.003050980590234602	0.005881136416484257	0.009680745141155847	0.007650972334306235	0.00883110945007428	0.0008252681337217049	0.0036380611415479523	0.011989261744948384	0.01153934148081691	0.0001313034402595085	0.007451061637363436	0.0026031853335325653	0.0034554073933762398	0.0007204739723492973	0.003559075688316951
22	ID-GB-956967	0.8505049509471753	0.004133630844314837	0.00227047914014201	0.0031591224388666564	0.0037131495016844056	0.014087686720112931	0.0010306316796977522	0.006786796872011571	0.0070807411828937355	0.011818725315040307	4.1751049142604496e-05	0.008935148931943996	0.010560693850779648	0.0016098747201045874	0.008626823120503814	0.0007001559009817863	0.0010716341934608562	0.010116177826361508	0.008201908204255242	0.011693403810965656	0.007882628975981016	0.009674958454713037	0.002437590320112791	0.0004588188647547062	0.000348865267505748	0.0071637036524446595	0.008719671479568827	0.0055445515112447375	0.0005794315272073104	0.0016918029800316943	0.005230199442660295	0.006681505708166264	0.00868802047796547	0.0016522430247897814	0.011801409302834152	0.009721762199779731	0.0016711681027511524	0.0037775624331282207	0.008028134923762205	0.010890953649709633	9.525921096209406e-05	0.006081551438239835	0.008262313681311523	0.005648748725625773	0.004929774700535182	0.00475604491987445	0.009701902922494789	0.014639981642584069	0.007773314216558771	0.0009099315493854101
23	ID-GA-27579	0.8710192181963649	0.002624624180797157	0.00741214172753866	0.013457058210141344	0.004196181970772486	0.011495623869861932	0.013054060943944878	0.01214651487600824	0.006375152038367267	0.004133282300614614	0.009500353587848662	0.001878771876786975	0.004555523563167051	0.006406462754634918	0.0016093988851351069	0.011338344336528687	0.00248006479927014	0.0036933388750873936	0.008730951841109228	0.009784616643663965	0.012522801593556268	0.006566252720169279	0.0012772554393203708	0.005315538565157512	0.00815107227104444	0.008780970996342195	0.011913785020068538	0.0002549210037808255	0.0076370661405816605	0.008655052203629303	0.0063366904528090314	0.0028402254561608825	0.010483843168945794	0.0035806133282677774	0.010775960301371202	0.011560977798017154	0.007136290094362985	0.013752444780053318	0.011821737458625248	0.0012627567357950393	0.006771156240973722	0.00500826614275086	0.0026090384950032916	0.006973607128137413	0.005020527420703983	0.008529335663711298	0.009777492927033633	0.005847565895540234	0.0010726536221751521	0.005796072083958746
24	ID-GB-14527	0.3659437504724665	0.012118847784477036	0.009709234252617093	0.0009011979595314575	0.008647989468653774	0.002323359447840934	0.0083694064053525	0.009261431986985976	0.007061444182960674	0.004495840689455029	0.0051640349180539944	8.389533174343379e-06	0.006342441081026299	0.010330197280987255	0.0009968027613317882	0.006765122026925083	0.0071153702495200645	0.008452397171615073	0.0018029071130292664	0.0062131571620430304	0.008372671674839904	0.0021328410916108846	0.0046075902709288505	0.001431530106087143	0.00690985415185836	0.008463217097472348	0.007770723238584235	0.004043785506889159	0.006485847735643316	0.0019214852352459513	0.003955497747863412	0.008793639352698496	0.00885346462381702	0.012397219764803737	0.007365519488886157	0.009184728597706339	0.010407975192856083	0.0036984574832516154	0.005630063346745472	0.011905046508092931	0.0049144529982587445	0.006487573460291387	0.000306574818724817	0.006768531969579912	0.010020609277492687	0.0029529744356065835	0.005887675174381243	0.0045092536161897906	0.0017650621809845689	0.008406102152768217
25	ID-GA-527855	0.6277546357123024	0.00821730294833081	0.0018762386490609583	0.006003816324120131	0.010781800007414948	0.0026315159613747095	0.005874518375455831	0.008103028233119076	0.01242613645361029	0.004513559348890515	0.0059008338735261024	0.003225912676615431	0.0045922745146305295	0.0020436254602394176	0.010926771902822797	0.0023856213124235186	0.009532029487592622	0.0028031467300450048	0.0065484205302916015	0.000985467244448619	0.007972567859621743	0.0027866579626818007	0.004570504180330869	0.011119002450243115	0.007114542598523002	0.010037784650874217	0.003748216941837734	0.004979420093910241	0.00266637836783173	0.0096739223648931	0.006435611453671716	0.013501376179155778	0.001692456939332235	0.011927892023354892	0.00514342286226103	0.002870287264643622	0.006766958594522834	0.013830574021021192	6.274999971714199e-05	0.012303177017747713	0.0032622351366389116	0.001924956697864308	0.008657584843580438	0.005315469753383012	0.006489583923055497	0.007837921725226179	0.0026680833137701842	0.012905691345768322	0.010017058161351611	0.0037891892365653915
26	ID-GB-537411	0.14278731690073676	0.006221461818400339	0.013254794295051376	0.01196937034656872	0.0034738851126607136	0.006587333441987412	0.01292840791382966	0.003545854732179199	0.0023323971471092696	0.012530741411892213	0.008808431544866787	0.0017027353206907465	0.013513843987856369	0.007011646722302512	0.010209807038235846	0.00529774045836652	0.009554600005645468	0.01251583634574488	0.0027835776102095337	3.798967557743825e-05	0.0012737849368333108	0.004001534190206183	0.003462147470277202	0.010333763384498113	0.0011131573742262067	0.00822462247814855	0.009629614840876278	0.004557289834731595	0.004665284035445238	0.007868594027780397	0.008584934588462352	0.0016544593406067948	0.004525989989633507	0.000569951301972599	0.005324865505968505	0.004496910892033279	0.012877087851493859	0.0027972180371195064	0.001433577314329321	0.0024171358596815867	0.00124426319185753	0.013428903924382434	0.009862620434620755	0.0023456997373498697	0.010138497831246115	0.003835709813939506	0.01208009854614223	0.003123950260112658	2.0911882021746974e-05	0.0054362450781091105
27	ID-GA-545000	0.18340672625545162	0.009687712092596383	0.0054800406592477695	0.003336312384021586	0.008780290563657362	0.007117769800585984	0.011740978694810547	0.010990925662044815	0.006306005020966736	0.0043161408821305175	0.005510083319187427	0.004455670880084602	0.011345514922318735	0.0035467559761049217	0.01184124012916282	0.007038028354167582	0.011842962820829956	0.008902994202520225	0.0006012527893106476	0.0013286458008113528	0.010347786394128868	0.010113324321107744	0.005335489305982749	0.012562443279853976	0.0091491660618773	0.006692865900518513	0.0036021552733565896	0.009334865836221076	0.00027614197373148876	0.003153353997992095	0.009239527966558584	0.0029744085379483334	0.009082594570616501	0.010842692952578909	0.0013578969098440713	0.005561328473954951	0.009051688675586856	0.005569896997223375	0.00488293331955221	0.0004824667385487436	0.001213531925863058	0.007276991283735426	0.00450129097173456	0.006906077171440621	0.0023017874454357465	0.013435000243019826	0.002684642673770703	0.007455823958980635	8.886331082609703e-05	0.004387810309744158
28	ID-GB-400103	0.9264711051717844	0.006319647113297021	0.001873582408799435	0.0014885431265170832	0.0012175626337812434	0.00011931373157085466	0.00593201432833844	0.008506687442705439	0.006930238801006681	0.009717472875391228	0.00962872038180048	0.012803117095976889	0.0035382842896996745	0.009511385892116874	0.007910267667754394	0.012201676222549357	0.005476719902875753	0.010108479861591644	0.0016160240359636019	0.005058818793670145	0.0018199756482564762	0.006756267801658638	0.00481725838408156	0.0020657428480310817	0.0032456546643802203	0.0020456406102310996	0.008022172087398324	0.00536309558721346	0.006670506540753064	0.007111173336002769	0.0010681198551982566	0.012539419630138524	0.0005060365076832985	0.010659043116057327	0.002604959885680782	0.011029443088797282	0.005298585257151811	0.005175594768525196	0.01106377093307599	0.013118521972580071	0.011968490108295378	0.00858423030739652	0.009433560172032899	0.00015668369699438074	0.006355666371551722	0.007850578779109378	0.01082558339201749	0.01223234607885785	0.004612232103462181	0.005397246771561193
29	ID-GA-821977	0.1115162821911706	0.011180618997387235	0.006790136353251662	0.0038755914702788817	0.0007742027367088984	0.013409556661050363	0.0017834228590829957	0.007247085719562161	0.008127141751876475	0.01157509671302176	0.002191273978345062	0.004419200911744264	0.010206537327839214	0.012314898526271689	0.008154291835105222	0.008615240750169714	0.008755398146952172	0.0040971620329691835	0.004688861630166848	0.009487569240383933	0.013070623551355806	0.009608585831707312	0.00681592741826015	0.0017062666435350327	0.00013541654314966367	0.0076186729131043195	0.0060088281867131214	0.004999854164037687	0.0018913288221867504	0.003321594605008775	0.005857127091699737	0.010575348304779126	0.004711791291090018	0.008085374805147408	0.008149170691408279	0.010765257092666935	0.007322031251069516	0.004137496638620338	0.013413909609064632	0.00597575127823937	0.008562937073938834	0.006438784245926794	0.013140836764626322	0.0009613185666762508	0.013186030409567314	0.0012193188404494033	0.011641172544940914	0.01144281061684654	0.012061500224025148	0.006972883707362844
30	ID-GB-134323	0.9098860609567408	0.008353043796326202	0.008500744782846624	0.007413898757324997	0.0028169986775104443	0.009276583755625704	0.0011856487697588507	0.0066503526149017875	0.012903269930115603	0.00693452694334486	0.01000052752278727	0.009408797682701385	0.010581859553323724	0.00937851312781012	0.008250801110044292	0.0012712983600123738	0.011227834200426402	0.009138586721827942	0.005018028920532405	0.0019255406994610992	0.006766819655539147	0.009356581910041073	0.006572246771527654	0.004731360068850602	0.005828525645763758	0.010601892830304672	0.012399771485802916	0.009734167137557618	0.012345727259199865	0.0025747605468919993	0.011496816481820547	0.005786378026322207	0.0035849483700471636	0.002466669939852295	0.010147652562487407	0.0061377901601942465	0.0018348868292230507	0.0014717109363350665	0.01114238865171487	0.013724345202061906	0.005335277700748232	0.011973670183362498	0.010776015405060558	0.006392737451012026	0.009109559013033064	0.0022155811041225564	0.005162604082990988	0.012782577657303423	0.0048593424398807854	0.0053708908837943525
31	ID-GA-33176	0.377787962347356	0.010790400636248887	0.003004036006919009	0.009846879648678752	0.004765699899309271	0.00014565450507676337	0.00431293392709146	0.01049277750584267	0.005709283084815046	0.0008936156182862885	0.009001730945957779	0.0007283930265880357	0.006300269703954008	0.0029379540708349473	0.007445313500873033	0.005880165439256512	0.0011176665530032966	0.012518361354058307	0.01017478846174259	0.003355739026607535	0.008743339950668056	0.006956542750552649	0.009898137779883676	0.004657369350001325	0.005983169843119562	0.0013004991054269043	0.00024318862036280692	0.0033641720574206194	0.004143045367858928	0.005361137316974351	0.011725727173154071	0.007157920840171042	0.008308193428935424	0.0033415838791682616	0.00985225286253984	0.010274332030674344	0.009141553134530668	0.009012846851508601	0.013363025357727975	0.0005971994650707628	0.009435834045087967	0.007462805045704659	0.012486804585494457	0.004432657649465914	0.007559753372068854	0.0017728805608445894	0.00024994789996006023	0.0017111161194049652	0.007222215995091339	0.012695729591994737
32	ID-GB-821533	0.8419947153806007	0.005323320408735085	0.0005873655450201968	0.00012574851135839428	0.005132344768466174	0.0003303072691496104	0.005171370956098823	0.009794590366747527	0.0002173528245537223	0.006524299381195716	0.001965018017560752	0.008962544347549992	0.0006601684436733154	0.009333242018656944	0.003226950363171875	0.011052822426463793	0.011461714458862309	0.008805203355470734	0.012662348163909647	0.0113215105338468	0.003060179078834416	0.011215077933846773	0.007371174610613371	0.005956134746506412	0.009923925315708194	0.009933880674156965	0.009863733349487324	0.0016714399761271325	0.010228186755515498	0.011966308540968475	0.011453185353158882	0.004133872861197229	0.006268257599267661	0.012124029107074403	0.012551057217333952	0.005283369860437555	0.0013427949067549092	0.006302990876184789	0.00044427187261144154	0.003655438982346405	0.005978086460198904	0.005479146695045119	5.1620287378586975e-05	0.005582768949640549	0.003978500833401567	0.013848211297488252	0.0005349448980233672	0.008004098821913367	0.0004315488441456785	0.0017425931467557481
33	ID-GA-258902	0.745439485506086	0.012201089381807547	0.00456029906441674	0.007386973666150007	0.002914073321609626	0.0006937144487968385	0.00876944341290677	0.009250053674391287	0.008486751768361361	0.004741191762449498	0.009859867173928874	0.010739621961442097	0.0038847684353848903	0.009898964774900258	0.0026595926593010744	0.009714734261783263	0.0018905351490681238	0.004485788659709385	0.0008635226287911768	0.006711798019185469	0.011495828824418717	0.0033191748753801324	0.008099968209304026	0.006521211855278432	0.006594178213562527	3.293963389515611e-05	0.003890141963230909	0.011095886371363555	0.005350264939011173	0.009894513203345005	0.00808487613854741	0.006752613204449286	0.0008242419586684142	0.008314367184375913	0.004612019913819427	0.00726544886081837	0.013361919155598532	3.0426251032576453e-05	0.010282696973048993	0.008208640799924543	0.010344795791230037	0.005499013229677864	0.008328166514729434	0.001030981898731545	0.0011350471218848429	0.014098155763101477	0.009365590930050982	0.004603180156717589	0.0014630568860387115	0.0059578178269818005
34	ID-GB-451498	0.5522504870981313	0.003052564987659912	0.010702989213192363	0.012980115131628039	0.009088390638648493	0.01364057449617344	0.013015547028096453	0.004742963698250437	0.004529655290857105	0.002472432971123512	0.010581116616488735	0.01080377991325612	0.0011149024012824995	0.007498169138986099	0.004743417130954028	0.012728046644551835	0.011571093003520529	0.005474288092962446	0.006718905733577236	0.009503989339477256	0.009177972772050846	0.010677304371249547	0.009316237813737792	0.011728178082621537	0.010460902678945666	0.005269247744785465	0.0032477823160698078	0.009337889822078373	0.010928034195797104	0.013014025292045577	0.009100189649256159	0.008276485169114922	0.0002676126714339146	0.006223317055826409	0.0016405974067533382	0.010595911487602472	0.010491047098973184	0.009417502522217314	0.011401836441337793	0.011979395294769015	0.009081076539910374	0.0020204139254154643	0.006336609175714027	0.009728414789641813	0.00470109224657924	0.007896365116506522	0.00611992637160439	0.012922272705985383	0.011042479521085535	0.002937960427143102
35	ID-GA-601175	0.7199178652396746	0.0017999309387058513	0.0025434199259517713	0.011625783055670583	0.00040322717837237333	0.0015368630495015327	0.013176805547352437	0.010532974212898262	0.005547109554734608	0.00033769078739923075	0.012964627034784027	0.01381629022728967	0.0028690627973479107	0.013282783977591089	0.005257001670874755	0.008806524198200922	0.005193876406329607	0.008793686131072167	0.008537422667723626	0.00268605021615494	0.011494750284668651	0.014438012737279097	0.004856670764025312	0.0009097642914945497	0.009288693820214942	0.011304713209992835	0.005974917832967066	0.008558322313380511	0.002083723061598744	0.0019167187163951	0.005922167011284446	0.006948537525078303	0.007235327081562922	0.004754838381141369	0.012223734308104669	0.003221193170473239	0.0005120411916488538	0.006549702561470476	0.00024889259430973393	0.00788497122703894	0.0024377648066811336	0.004698604167607138	0.004423609439333716	0.0031821189691584512	0.0018733419862500733	0.0017407782494794001	0.000255980253605264	0.0007254622575788007	0.008864388323081418	0.012194378425412706
36	ID-GB-94349	0.7782485757967209	0.004568560056989207	0.010702600428869096	0.006687482261759429	0.006656483110866926	0.009014091761179975	0.012133381554126762	0.002200906238789421	0.0128610868540957	0.000837634768920003	0.007484263862907599	0.001720197720165593	0.012574286431274641	0.0028676668580920176	0.00998253687301815	0.010353018599300353	0.010843737081112635	0.0002455350129168394	0.0076021040831139985	0.010017906289888573	0.00414590542518855	0.008175631940695535	0.010832701252100731	0.002984338436547667	0.010605119075965055	0.009453588449950931	0.010178493414679654	0.003292829852549289	0.01386416212821147	0.011053581757561591	0.007598071267831252	0.007349749415969081	0.00435620208066093	0.011319724297615135	0.001530555922578711	0.004406457508495253	0.004397142404695996	0.01342629723072673	0.006917365552572496	0.006863064678187447	0.005355558610869479	0.007034710032314089	0.009686033724536166	0.011551513796464694	0.0035456057571643597	0.005870204127981961	0.010818167156958682	0.008497205558929608	0.008098425386267167	0.004332557107834461
37	ID-GA-924383	0.7871680158677924	0.009503550136287375	0.007128266612700178	0.013753755084922104	0.008562952153487636	0.003627914984110524	0.006945568917851345	0.0012035379757925728	0.005440975696795478	0.005800014835110322	0.008494258430492075	0.0067810554802067834	0.012458966010604158	0.008951256287090724	0.006668294464047783	0.002498979651514887	0.0005983721549595314	0.007828245599541418	0.008149625240036748	0.011187081301213287	0.004862016628400997	0.0049876124042633075	0.008708793878855411	0.009048709642932914	0.01079090668309644	0.007042202289792233	0.00845247472721316	0.007593389295063964	0.010620257632194426	0.007143348940191633	0.004679027559233229	0.009138472310216987	0.011990973515018748	0.004106416750510334	0.004142037954901378	0.004811278725943738	0.0024487602747850666	0.004776592061035273	0.004340973845808493	0.0085773109054351	0.010129880467683637	0.0004421956347600788	0.0048666514240660215	0.0072581108952349035	0.005222891603809105	0.013998630151563107	0.00509249056331432	0.0032888684170687033	0.006026933583755739	0.008627326035946604
38	ID-GB-50040	0.3098853391202846	0.00942999548151582	0.010845558773507295	0.0021389819928029127	0.0026560396345930858	0.008099490612639775	0.008287065337034862	0.0066970277224904125	0.011901370184330948	0.0047350062898522454	0.005591884710302278	0.004066725528877736	0.005557517331304266	0.006067164717860431	0.0009644859979928689	0.0012917618290790539	0.01259252264376342	0.00031226594015436337	0.004644056633690153	0.008648358816634866	0.008352554038738587	0.002778725836973161	0.0027564574224670634	0.01184308353671467	0.011426420824558027	0.002665315478776343	0.0070002226704730984	0.009304829144156153	0.011957896904479182	0.0029337425551493237	0.011268466166440637	0.004473092065407212	0.01142048897099315	0.007373711344881893	0.0038415094731575356	0.011008412217875563	0.0017930602603875453	0.00561923441189041	0.0023843577463223123	0.011375770256683272	0.012078920162159903	0.008662154596338647	0.009365955255648012	0.003759525670707819	0.004163383695295889	0.00969767488540909	0.003874019124596469	0.009702634211728033	0.0004367497860021686	0.003753355083083438
39	ID-GA-999298	0.6056456377288959	0.0013890332980315302	0.0008019553003406416	0.00021449459739819861	0.004806421730213368	0.011808720744100335	0.0005605302012442614	0.007538856793355335	0.0115603073649176	0.000449674993927677	0.003975057174187592	0.010812276040341698	0.011670342972911632	0.0013459340873989013	0.010631034272746141	0.003119364892345394	0.005098597471648299	0.008377999281612985	0.009167139171226498	0.003950978368857617	0.012605992565469307	0.00534148397409964	0.01269303341939578	0.008232582769429637	0.012494364401584333	2.1577312646757774e-05	0.008147516678040442	0.002756739866577364	0.005098931173541161	0.0028582221629042076	0.007904244022993957	0.0002062543332292522	0.010310269676491114	0.00921307483027292	0.004835905102855282	0.011650111141460067	0.007373597304825802	0.004154781159756117	0.010284674643436213	0.008272509259467242	0.010436823157060135	0.011493385059215724	0.004804790845936508	0.004807289304962953	0.0017200722815170738	0.011596308666197338	0.005825819823406754	0.013205563137537651	0.0034034053012693393	0.01064568283824989
40	ID-GB-63392	0.9812764111078999	0.011258333863982103	0.011554486657082813	0.008133164042066515	0.005701688253503223	0.0037190471808505794	0.009633396324721613	0.011705864418144769	0.0033112334432979255	0.006366837354588181	0.005772967028768272	0.0027490031364286903	0.007209787728828124	0.013061046010235477	0.0018201467142020139	0.011944201845302897	0.009975289466993628	0.0050465753220433965	0.008498066828806149	0.0017519665198606482	0.0037406363575406927	0.006992111650026434	0.005016273671107925	0.004476434675909846	0.01331641882723292	0.008148142830411998	0.005864661244701385	0.006262937054411599	0.0009983045198381753	0.001722756404863496	0.003374178612435971	0.008257007333763241	0.01268384025344591	0.01018123998078322	0.0023176771834525376	0.005655982791465221	0.010812531400825998	0.004502416266738083	0.002675922182103943	0.010601744284225317	0.004086951770916203	0.009235763974071621	0.001960613806999338	0.005523751158635535	0.003163063299097238	0.00598611614177135	0.003733418301792682	0.0027164314074591025	0.0017412147854596561	0.0030519784899841027
41	ID-GA-15269	0.7623409416969906	0.009964815053167417	0.012609950771919348	0.0073544710046965145	0.005109185104044635	0.007243030178635335	0.004986913496779946	0.00864800044372646	0.010102920901168766	0.0061601892128016695	0.002787611610411872	0.0060982412826067	0.007432289034080315	0.0017069421755318264	0.009560273476761175	0.005855387866509173	0.008055349236383184	0.007577040023932189	0.00950104187432352	0.007536147066745079	0.008060316366897123	0.012147267761294864	0.008510332834722672	0.008649252620315366	0.00506573042824708	0.004324033804394391	0.010084391347189301	0.010967883591631316	0.005657254824574599	0.006227929141401235	0.00980326682477955	0.007905046524165649	0.0005913970358808063	0.01072635438902905	0.004696132549020564	0.002612758317190917	0.004123082461094149	0.009547776560334748	0.010463887444584947	0.0017423127207120675	0.01038829184741835	0.007191614659149267	0.009500743360771828	0.011130856730539092	0.004320566958516134	0.004326840736098759	0.007867107188415812	0.012950809200380518	0.008650382345316647	0.006093577987832604
42	ID-GB-766735	0.9951996834020183	0.00024135867909492017	0.0037945778440886266	0.012841147449892624	0.0031484629058964333	0.007720028431478214	0.010862274952186304	0.00738388402455787	0.00992571166784642	0.00072504647088986	0.0054882241844624036	0.00927310412341717	0.010686765107587134	0.012566839950456224	0.004124745592301685	0.007142593171676928	0.002301175391181091	0.006404169856280235	0.005323967105756794	0.0068692928547702215	0.00753728389385805	0.014710086233113439	0.002041422382156808	0.010749007108469051	0.006705015322108489	0.005725726149770361	0.010581425478182357	0.0008914649674935598	0.0060329840961951785	0.008728738158495883	0.012063083972809455	0.004816925606592315	0.0025636966316344247	0.0023912865270323998	0.006667213441640202	0.0042022862264215295	0.008731267736390052	0.004946356727531042	0.009626695515900948	0.013824206851610562	0.0034481584924186586	0.004693216385820827	0.009168341975836831	0.00484731497667654	0.009283809002270252	0.007749381410867651	0.009768905794037648	0.0013960455938342928	0.009907302321454954	0.008070856295281282
43	ID-GA-389796	0.06178326657203226	0.011509225711745123	0.00531182761124405	0.011466159758824625	0.01340840891685142	0.006823477747607753	0.003577930548483912	0.007214135086682878	1.460655690189824e-05	0.0028834317129556248	0.008356275345928877	0.0017388284703762562	0.010716302685244213	0.010532066027965832	0.006640724921288654	0.007925895528320527	0.010165520596697905	0.0073756883531301025	0.010976940151806454	0.009934446063382082	0.0027499813032510075	0.009375794225273425	0.0060472281761565555	0.00944348518578724	0.008011346925931362	0.004359488839964746	0.006850030040059058	0.006255360730973485	0.001961201186399754	0.0007683907058947867	0.008319530834530056	0.001987269307253986	0.011278270169442904	0.005768867073201686	0.00016665598882958815	0.007669490435612996	0.0039714901574147785	0.005526923699500221	0.004927907473981416	0.010483491484357049	0.008627848220591625	0.006243541065885017	0.011571137185347987	0.0027982013721386018	0.00982654203679577	0.0025848821151025483	0.002722824740865565	0.005033842226245746	0.009684766680651604	0.0025988612441499364
